year	countrycode	eeacellcode	classkey	class	specieskey	species	occurrences	mincoordinateuncertaintyinmeters	mintemporaluncertainty	classcount
2016	BE	1kmE4057N3047	359	Mammalia	5218786	Procyon lotor	1	2828.0	86400	21001
2016	CH	1kmE4058N2606	359	Mammalia	5218786	Procyon lotor	1	3535.0	86400	21001
2016	DE	1kmE4058N3017	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2016	BE	1kmE4058N3031	359	Mammalia	5218786	Procyon lotor	1	10.0	86400	21001
2016	BE	1kmE4059N3049	359	Mammalia	5218786	Procyon lotor	1	10.0	86400	21001
2016	CH	1kmE4060N2609	359	Mammalia	5218786	Procyon lotor	1	3535.0	86400	21001
2016	BE	1kmE4061N3029	359	Mammalia	5218786	Procyon lotor	1	49.0	86400	21001
2016	FR	1kmE4063N2894	359	Mammalia	5218786	Procyon lotor	1	5000.0	86400	21001
2016	DE	1kmE4066N3057	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2016	LU	1kmE4068N2963	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2016	DE	1kmE4068N3059	359	Mammalia	5218786	Procyon lotor	1	31.0	60	21001
2016	DE	1kmE4070N3057	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2016	DE	1kmE4075N3046	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2016	DE	1kmE4078N3044	359	Mammalia	5218786	Procyon lotor	1	122.0	60	21001
2016	DE	1kmE4081N3028	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2016	DE	1kmE4092N3165	359	Mammalia	5218786	Procyon lotor	1	10.0	86400	21001
2016	CH	1kmE4115N2676	359	Mammalia	5218786	Procyon lotor	1	3535.0	86400	21001
2016	DE	1kmE4116N3146	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2016	FR	1kmE4124N2844	359	Mammalia	5218786	Procyon lotor	1	5000.0	86400	21001
2016	FR	1kmE4127N2847	359	Mammalia	5218786	Procyon lotor	1	2749.0	86400	21001
2016	FR	1kmE4127N2848	359	Mammalia	5218786	Procyon lotor	1	4904.0	86400	21001
2016	FR	1kmE4131N2847	359	Mammalia	5218786	Procyon lotor	1	5000.0	86400	21001
2016	CH	1kmE4159N2673	359	Mammalia	5218786	Procyon lotor	1	3535.0	31622400	21001
2016	DE	1kmE4164N2830	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2016	DE	1kmE4173N3063	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2016	DE	1kmE4190N2929	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2016	CH	1kmE4192N2708	359	Mammalia	5218786	Procyon lotor	1	3535.0	86400	21001
2016	DE	1kmE4192N3032	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2016	CH	1kmE4194N2714	359	Mammalia	5218786	Procyon lotor	1	3535.0	86400	21001
2016	CH	1kmE4195N2705	359	Mammalia	5218786	Procyon lotor	1	3535.0	86400	21001
2016	CH	1kmE4196N2707	359	Mammalia	5218786	Procyon lotor	1	3535.0	86400	21001
2016	DE	1kmE4200N2991	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2016	DE	1kmE4201N3147	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2016	DE	1kmE4220N3191	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2016	DE	1kmE4223N3057	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2016	DE	1kmE4224N3055	359	Mammalia	5218786	Procyon lotor	4	25.0	86400	21001
2016	DE	1kmE4224N3057	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2016	DE	1kmE4225N3055	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2016	DE	1kmE4226N3050	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2016	DE	1kmE4229N3052	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2016	DE	1kmE4230N2992	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2016	DE	1kmE4230N3024	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2016	DE	1kmE4230N3133	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2016	DE	1kmE4231N3026	359	Mammalia	5218786	Procyon lotor	2	250.0	86400	21001
2016	DE	1kmE4233N3086	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2016	DE	1kmE4235N3068	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2016	DE	1kmE4235N3077	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2016	CH	1kmE4236N2681	359	Mammalia	5218786	Procyon lotor	1	3535.0	86400	21001
2016	DE	1kmE4236N3035	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2016	DE	1kmE4241N2997	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2016	DE	1kmE4244N3114	359	Mammalia	5218786	Procyon lotor	1	10.0	86400	21001
2016	CH	1kmE4245N2678	359	Mammalia	5218786	Procyon lotor	1	3535.0	86400	21001
2016	DE	1kmE4245N3083	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2016	DE	1kmE4245N3120	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2016	DE	1kmE4246N3021	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2016	DE	1kmE4246N3028	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2016	DE	1kmE4246N3085	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2016	DE	1kmE4247N3019	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2016	DE	1kmE4247N3072	359	Mammalia	5218786	Procyon lotor	2	250.0	86400	21001
2016	DE	1kmE4247N3073	359	Mammalia	5218786	Procyon lotor	5	250.0	86400	21001
2016	DE	1kmE4247N3098	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2016	DE	1kmE4248N3034	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2016	DE	1kmE4248N3074	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2016	DE	1kmE4249N3003	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2016	DE	1kmE4249N3072	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2016	DE	1kmE4249N3115	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2016	CH	1kmE4252N2705	359	Mammalia	5218786	Procyon lotor	1	3535.0	31622400	21001
2016	DE	1kmE4252N3007	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2016	DE	1kmE4253N3078	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2016	DE	1kmE4254N3119	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2016	DE	1kmE4254N3139	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2016	DE	1kmE4254N3168	359	Mammalia	5218786	Procyon lotor	3	250.0	86400	21001
2016	DE	1kmE4254N3181	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2016	DE	1kmE4255N3142	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2016	DE	1kmE4255N3175	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2016	DE	1kmE4256N3126	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2016	CH	1kmE4258N2630	359	Mammalia	5218786	Procyon lotor	1	3535.0	86400	21001
2016	DE	1kmE4259N2965	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2016	DE	1kmE4259N3117	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2016	DE	1kmE4259N3188	359	Mammalia	5218786	Procyon lotor	4	250.0	86400	21001
2016	DE	1kmE4260N3189	359	Mammalia	5218786	Procyon lotor	2	250.0	86400	21001
2016	DE	1kmE4262N3089	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2016	DE	1kmE4262N3231	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2016	DE	1kmE4263N3009	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2016	DE	1kmE4264N3133	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2016	DE	1kmE4265N3010	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2016	DE	1kmE4268N3110	359	Mammalia	5218786	Procyon lotor	2	250.0	86400	21001
2016	DE	1kmE4268N3126	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2016	CH	1kmE4271N2670	359	Mammalia	5218786	Procyon lotor	1	3535.0	86400	21001
2016	DE	1kmE4271N2858	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2016	DE	1kmE4271N3192	359	Mammalia	5218786	Procyon lotor	1	100.0	86400	21001
2016	CH	1kmE4273N2717	359	Mammalia	5218786	Procyon lotor	1	3535.0	86400	21001
2016	DE	1kmE4273N3133	359	Mammalia	5218786	Procyon lotor	2	25.0	86400	21001
2016	DE	1kmE4273N3134	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2016	DE	1kmE4274N2856	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2016	DE	1kmE4274N3130	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2016	DE	1kmE4274N3134	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2016	DE	1kmE4276N3132	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2016	DE	1kmE4278N3021	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2016	DE	1kmE4281N3115	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2016	DE	1kmE4281N3133	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2016	DE	1kmE4282N3198	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2016	DE	1kmE4283N3198	359	Mammalia	5218786	Procyon lotor	2	250.0	86400	21001
2016	CH	1kmE4285N2661	359	Mammalia	5218786	Procyon lotor	1	3535.0	86400	21001
2016	DE	1kmE4285N3131	359	Mammalia	5218786	Procyon lotor	2	250.0	86400	21001
2016	DE	1kmE4286N3131	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2016	DE	1kmE4289N3145	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2016	DE	1kmE4290N3087	359	Mammalia	5218786	Procyon lotor	8	250.0	86400	21001
2016	DE	1kmE4292N3087	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2016	DE	1kmE4295N3147	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2016	DE	1kmE4297N3135	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2016	DE	1kmE4297N3263	359	Mammalia	5218786	Procyon lotor	2	25.0	86400	21001
2016	DE	1kmE4298N3135	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2016	DE	1kmE4299N3144	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2016	DE	1kmE4300N3040	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2016	DE	1kmE4300N3112	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2016	DE	1kmE4301N3145	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2016	DE	1kmE4301N3151	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2016	DE	1kmE4302N3218	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2016	DE	1kmE4303N3146	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2016	DE	1kmE4304N3062	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2016	DE	1kmE4304N3124	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2016	DE	1kmE4304N3223	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2016	DE	1kmE4304N3243	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2016	DE	1kmE4305N3142	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2016	DE	1kmE4306N3039	359	Mammalia	5218786	Procyon lotor	1	5.0	86400	21001
2016	DE	1kmE4306N3140	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2016	DE	1kmE4306N3219	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2016	DE	1kmE4307N3138	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2016	DE	1kmE4308N3144	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2016	DE	1kmE4309N3138	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2016	DE	1kmE4311N3209	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2016	CH	1kmE4312N2642	359	Mammalia	5218786	Procyon lotor	1	3535.0	86400	21001
2016	DE	1kmE4313N3163	359	Mammalia	5218786	Procyon lotor	2	25.0	86400	21001
2016	DE	1kmE4313N3185	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2016	DE	1kmE4314N3145	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2016	DE	1kmE4316N3176	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2016	DE	1kmE4320N3178	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2016	DE	1kmE4322N3179	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2016	DE	1kmE4326N3039	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2016	DE	1kmE4334N2983	359	Mammalia	5218786	Procyon lotor	2	250.0	86400	21001
2016	DE	1kmE4335N3079	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2016	DE	1kmE4335N3269	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2016	DE	1kmE4345N3265	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2016	DE	1kmE4346N3018	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2016	DE	1kmE4351N3246	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2016	DE	1kmE4355N3199	359	Mammalia	5218786	Procyon lotor	1	10.0	1	21001
2016	DE	1kmE4366N3357	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2016	DE	1kmE4370N3421	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2016	DE	1kmE4383N3379	359	Mammalia	5218786	Procyon lotor	1	2.0	60	21001
2016	DE	1kmE4390N3146	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2016	DE	1kmE4405N3060	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2016	DE	1kmE4418N3328	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2016	DE	1kmE4425N3070	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2016	DE	1kmE4434N3092	359	Mammalia	5218786	Procyon lotor	18	250.0	86400	21001
2016	DE	1kmE4434N3093	359	Mammalia	5218786	Procyon lotor	9	250.0	86400	21001
2016	DE	1kmE4437N3152	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2016	DE	1kmE4455N3156	359	Mammalia	5218786	Procyon lotor	1	343.0	60	21001
2016	DE	1kmE4463N3119	359	Mammalia	5218786	Procyon lotor	2	25.0	86400	21001
2016	DE	1kmE4463N3121	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2016	DE	1kmE4469N3118	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2016	DE	1kmE4470N3295	359	Mammalia	5218786	Procyon lotor	2	250.0	86400	21001
2016	DE	1kmE4474N3296	359	Mammalia	5218786	Procyon lotor	1	10.0	86400	21001
2016	DE	1kmE4476N3355	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2016	DE	1kmE4478N3118	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2016	DE	1kmE4479N3119	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2016	DE	1kmE4481N3160	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2016	DE	1kmE4481N3290	359	Mammalia	5218786	Procyon lotor	1	10.0	86400	21001
2016	DE	1kmE4488N3142	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2016	DE	1kmE4489N3142	359	Mammalia	5218786	Procyon lotor	3	250.0	86400	21001
2016	DE	1kmE4492N3135	359	Mammalia	5218786	Procyon lotor	2	1000.0	1	21001
2016	DE	1kmE4492N3136	359	Mammalia	5218786	Procyon lotor	1	1000.0	1	21001
2016	DE	1kmE4493N3135	359	Mammalia	5218786	Procyon lotor	1	1000.0	1	21001
2016	DE	1kmE4495N3377	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2016	DE	1kmE4499N3351	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2016	DE	1kmE4503N3137	359	Mammalia	5218786	Procyon lotor	1	1000.0	60	21001
2016	DE	1kmE4503N3253	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2016	DE	1kmE4504N3137	359	Mammalia	5218786	Procyon lotor	15	250.0	86400	21001
2016	DE	1kmE4505N3101	359	Mammalia	5218786	Procyon lotor	1	281.0	1	21001
2016	DE	1kmE4505N3134	359	Mammalia	5218786	Procyon lotor	4	1000.0	60	21001
2016	DE	1kmE4505N3135	359	Mammalia	5218786	Procyon lotor	2	25.0	86400	21001
2016	DE	1kmE4505N3155	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2016	DE	1kmE4505N3295	359	Mammalia	5218786	Procyon lotor	1	500.0	86400	21001
2016	DE	1kmE4506N3134	359	Mammalia	5218786	Procyon lotor	1	1000.0	60	21001
2016	DE	1kmE4507N3300	359	Mammalia	5218786	Procyon lotor	1	500.0	86400	21001
2016	DE	1kmE4520N3096	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2016	DE	1kmE4529N3216	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2016	DE	1kmE4540N3191	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2016	DE	1kmE4557N3270	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2016	DE	1kmE4558N3269	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2016	DE	1kmE4563N3271	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2016	IT	1kmE4564N2303	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2016	DE	1kmE4565N3309	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2016	DE	1kmE4569N3251	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2016	DE	1kmE4570N3311	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2016	DE	1kmE4577N3280	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2016	DE	1kmE4580N3113	359	Mammalia	5218786	Procyon lotor	3	25.0	86400	21001
2016	DE	1kmE4597N3337	359	Mammalia	5218786	Procyon lotor	1	270.0	60	21001
2016	AT	1kmE4600N2823	359	Mammalia	5218786	Procyon lotor	1	600.0	86400	21001
2016	DE	1kmE4600N3281	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2016	DE	1kmE4613N3248	359	Mammalia	5218786	Procyon lotor	2	25.0	86400	21001
2016	AT	1kmE4616N2828	359	Mammalia	5218786	Procyon lotor	1	500.0	31622400	21001
2016	DE	1kmE4616N3357	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2016	DE	1kmE4622N3124	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2016	PL	1kmE4635N3429	359	Mammalia	5218786	Procyon lotor	1	5000.0	31622400	21001
2016	DE	1kmE4643N3143	359	Mammalia	5218786	Procyon lotor	1	100.0	86400	21001
2016	DE	1kmE4644N3143	359	Mammalia	5218786	Procyon lotor	1	10.0	86400	21001
2016	AT	1kmE4656N2801	359	Mammalia	5218786	Procyon lotor	1	500.0	86400	21001
2016	AT	1kmE4658N2755	359	Mammalia	5218786	Procyon lotor	1	500.0	31622400	21001
2016	PL	1kmE4662N3285	359	Mammalia	5218786	Procyon lotor	1	5000.0	31622400	21001
2016	PL	1kmE4664N3254	359	Mammalia	5218786	Procyon lotor	1	5000.0	31622400	21001
2016	PL	1kmE4795N3217	359	Mammalia	5218786	Procyon lotor	1	5000.0	31622400	21001
2016	PL	1kmE4817N3388	359	Mammalia	5218786	Procyon lotor	1	5000.0	31622400	21001
2016	PL	1kmE5059N3245	359	Mammalia	5218786	Procyon lotor	1	5000.0	31622400	21001
2016	PL	1kmE5169N3049	359	Mammalia	5218786	Procyon lotor	1	5000.0	31622400	21001
2016	PL	1kmE5194N3503	359	Mammalia	5218786	Procyon lotor	1	5000.0	31622400	21001
2015	ES	1kmE3428N1793	359	Mammalia	5218786	Procyon lotor	1	707.0	86400	21001
2015	ES	1kmE3428N1794	359	Mammalia	5218786	Procyon lotor	1	707.0	86400	21001
2015	ES	1kmE3429N1792	359	Mammalia	5218786	Procyon lotor	1	707.0	86400	21001
2015	ES	1kmE3431N1792	359	Mammalia	5218786	Procyon lotor	1	707.0	86400	21001
2015	ES	1kmE3432N1792	359	Mammalia	5218786	Procyon lotor	2	707.0	86400	21001
2015	ES	1kmE3433N1790	359	Mammalia	5218786	Procyon lotor	2	707.0	86400	21001
2015	ES	1kmE3435N1789	359	Mammalia	5218786	Procyon lotor	1	707.0	86400	21001
2015	ES	1kmE3437N1786	359	Mammalia	5218786	Procyon lotor	3	707.0	86400	21001
2015	ES	1kmE3438N1786	359	Mammalia	5218786	Procyon lotor	1	707.0	86400	21001
2015	ES	1kmE3438N1788	359	Mammalia	5218786	Procyon lotor	2	707.0	86400	21001
2015	ES	1kmE3439N1785	359	Mammalia	5218786	Procyon lotor	1	707.0	86400	21001
2015	ES	1kmE3441N1784	359	Mammalia	5218786	Procyon lotor	1	707.0	86400	21001
2015	ES	1kmE3442N1784	359	Mammalia	5218786	Procyon lotor	3	707.0	86400	21001
2015	ES	1kmE3443N1784	359	Mammalia	5218786	Procyon lotor	2	707.0	86400	21001
2015	FR	1kmE3448N2499	359	Mammalia	5218786	Procyon lotor	1	9565.0	86400	21001
2015	FR	1kmE3468N2924	359	Mammalia	5218786	Procyon lotor	1	71889.0	86400	21001
2015	GB	1kmE3475N3907	359	Mammalia	5218786	Procyon lotor	1	707.1	2678400	21001
2015	FR	1kmE3478N2321	359	Mammalia	5218786	Procyon lotor	1	73739.0	86400	21001
2015	FR	1kmE3484N2466	359	Mammalia	5218786	Procyon lotor	1	3554.0	86400	21001
2015	FR	1kmE3486N2463	359	Mammalia	5218786	Procyon lotor	1	2689.0	86400	21001
2015	FR	1kmE3486N2479	359	Mammalia	5218786	Procyon lotor	1	2267.0	86400	21001
2015	FR	1kmE3487N2464	359	Mammalia	5218786	Procyon lotor	1	2689.0	86400	21001
2015	FR	1kmE3487N2466	359	Mammalia	5218786	Procyon lotor	1	3554.0	86400	21001
2015	FR	1kmE3488N2464	359	Mammalia	5218786	Procyon lotor	1	2689.0	86400	21001
2015	FR	1kmE3488N2466	359	Mammalia	5218786	Procyon lotor	1	3554.0	86400	21001
2015	FR	1kmE3490N2537	359	Mammalia	5218786	Procyon lotor	1	79912.0	86400	21001
2015	FR	1kmE3498N2431	359	Mammalia	5218786	Procyon lotor	1	4899.0	86400	21001
2015	FR	1kmE3509N2656	359	Mammalia	5218786	Procyon lotor	1	5000.0	86400	21001
2015	FR	1kmE3512N2496	359	Mammalia	5218786	Procyon lotor	1	3805.0	86400	21001
2015	FR	1kmE3515N2496	359	Mammalia	5218786	Procyon lotor	1	3805.0	86400	21001
2015	FR	1kmE3516N2471	359	Mammalia	5218786	Procyon lotor	1	3628.0	86400	21001
2015	FR	1kmE3548N2500	359	Mammalia	5218786	Procyon lotor	1	4865.0	86400	21001
2015	FR	1kmE3549N2506	359	Mammalia	5218786	Procyon lotor	1	4865.0	86400	21001
2015	FR	1kmE3571N2381	359	Mammalia	5218786	Procyon lotor	1	4875.0	86400	21001
2015	FR	1kmE3575N2378	359	Mammalia	5218786	Procyon lotor	1	5000.0	86400	21001
2015	FR	1kmE3577N2378	359	Mammalia	5218786	Procyon lotor	1	4875.0	86400	21001
2015	FR	1kmE3665N2473	359	Mammalia	5218786	Procyon lotor	1	2747.0	86400	21001
2015	FR	1kmE3667N2391	359	Mammalia	5218786	Procyon lotor	1	48856.0	86400	21001
2015	FR	1kmE3667N2480	359	Mammalia	5218786	Procyon lotor	1	5000.0	86400	21001
2015	FR	1kmE3673N2488	359	Mammalia	5218786	Procyon lotor	1	5222.0	86400	21001
2015	FR	1kmE3674N2484	359	Mammalia	5218786	Procyon lotor	1	5000.0	86400	21001
2015	FR	1kmE3697N3007	359	Mammalia	5218786	Procyon lotor	1	5000.0	86400	21001
2015	FR	1kmE3698N2427	359	Mammalia	5218786	Procyon lotor	1	5000.0	86400	21001
2015	FR	1kmE3707N2426	359	Mammalia	5218786	Procyon lotor	1	4153.0	86400	21001
2015	FR	1kmE3716N2383	359	Mammalia	5218786	Procyon lotor	1	5000.0	86400	21001
2015	FR	1kmE3717N2384	359	Mammalia	5218786	Procyon lotor	1	4570.0	86400	21001
2015	FR	1kmE3722N2473	359	Mammalia	5218786	Procyon lotor	1	5000.0	86400	21001
2015	FR	1kmE3725N2472	359	Mammalia	5218786	Procyon lotor	1	3087.0	86400	21001
2015	FR	1kmE3737N2585	359	Mammalia	5218786	Procyon lotor	1	5000.0	86400	21001
2015	FR	1kmE3738N2581	359	Mammalia	5218786	Procyon lotor	1	3636.0	86400	21001
2015	FR	1kmE3742N2864	359	Mammalia	5218786	Procyon lotor	1	100.0	86400	21001
2015	FR	1kmE3742N2865	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2015	FR	1kmE3743N2533	359	Mammalia	5218786	Procyon lotor	1	62239.0	86400	21001
2015	FR	1kmE3750N2458	359	Mammalia	5218786	Procyon lotor	1	51572.0	86400	21001
2015	FR	1kmE3764N2571	359	Mammalia	5218786	Procyon lotor	1	4751.0	86400	21001
2015	FR	1kmE3765N2574	359	Mammalia	5218786	Procyon lotor	1	4751.0	86400	21001
2015	FR	1kmE3774N2497	359	Mammalia	5218786	Procyon lotor	1	5000.0	31536000	21001
2015	FR	1kmE3776N2495	359	Mammalia	5218786	Procyon lotor	1	5000.0	31536000	21001
2015	FR	1kmE3776N2504	359	Mammalia	5218786	Procyon lotor	1	4317.0	86400	21001
2015	FR	1kmE3777N2391	359	Mammalia	5218786	Procyon lotor	1	3382.0	86400	21001
2015	FR	1kmE3777N2469	359	Mammalia	5218786	Procyon lotor	1	3292.0	86400	21001
2015	FR	1kmE3778N2914	359	Mammalia	5218786	Procyon lotor	1	3439.0	2592000	21001
2015	FR	1kmE3781N2500	359	Mammalia	5218786	Procyon lotor	1	5273.0	86400	21001
2015	FR	1kmE3781N2505	359	Mammalia	5218786	Procyon lotor	1	4003.0	86400	21001
2015	FR	1kmE3781N2514	359	Mammalia	5218786	Procyon lotor	1	5000.0	31536000	21001
2015	FR	1kmE3782N2486	359	Mammalia	5218786	Procyon lotor	1	5000.0	31536000	21001
2015	FR	1kmE3782N2499	359	Mammalia	5218786	Procyon lotor	2	4003.0	86400	21001
2015	FR	1kmE3783N2397	359	Mammalia	5218786	Procyon lotor	1	5000.0	86400	21001
2015	FR	1kmE3783N2522	359	Mammalia	5218786	Procyon lotor	1	3332.0	86400	21001
2015	FR	1kmE3784N2510	359	Mammalia	5218786	Procyon lotor	1	5000.0	31536000	21001
2015	FR	1kmE3784N2540	359	Mammalia	5218786	Procyon lotor	1	4620.0	86400	21001
2015	FR	1kmE3785N2454	359	Mammalia	5218786	Procyon lotor	1	4205.0	86400	21001
